5|280.50|2024-06-23 19:15:16
2|112.20|2024-06-23 23:03:33
2|112.20|2024-07-23 23:41:57
15|841.50|2024-07-23 23:42:47
5|280.50|2024-08-23 23:43:10
3|168.30|2024-08-23 23:46:10
8|448.80|2024-09-23 23:47:06
70|448.80|2024-09-23 23:48:06
9|504.90|2024-10-23 23:50:28
15|841.50|2024-11-23 23:51:46
30|1683.00|2024-11-23 23:52:13
5|280.50|2024-11-24 23:33:08
